Ticket created - Month,Ticket ID,Touch tickets,service_tags_json
August,229739,1.00000000000000000000,"{""user"":""customer_inbound"",""sentiment_service"":""neutral"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""reactive_support"",""clear_resolution""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up""],""reasoning"":""User couldn't upload proof of address and requested a callback; agent later confirmed checks complete and closed the ticket."",""conversation_summary"":""Megan reported she could not upload a bank statement as proof of address and asked for a callback. After a follow-up, the support agent replied weeks later stating the background checks are complete and closed the ticket, inviting her to reply if the issue persists.""}"
August,229743,1.00000000000000000000,"{""user"":""customer_inbound"",""sentiment_service"":""neutral"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""reactive_support"",""apology_given"",""clear_resolution"",""empathy_displayed""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up""],""reasoning"":""External reference request emailed; communications auto-replied they can't process; agent Polly apologized, noted the request and informed the candidate."",""conversation_summary"":""An external referee request was sent to Wilson James. Their Communications auto-reply said the account can't process requests. Agent Polly apologized for the delay, confirmed the request was noted and the candidate informed, and offered further contact via the website. Status: request noted and candidate informed.""}"
August,229747,1.00000000000000000000,"{""user"":""candidate_inbound"",""sentiment_service"":""negative"",""segment"":""unknown"",""industry"":""health_medical_and_care"",""service_positive"":[],""service_negative"":[""unresolved_issue"",""unclear_communication""],""interaction"":[""reactive_support"",""apology_given"",""unclear_resolution"",""empathy_displayed""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up"",""sentiment_shift_negative""],""reasoning"":""User can't update referee assignments for NHS references; agent apologized and advised contacting recruiter, so issue remains unresolved."",""conversation_summary"":""Anna reported the system sent reference requests to the wrong referees and wouldn't allow updates. The agent apologized for the delay and advised Anna to contact her recruiter directly. The recommendation did not resolve the issue; user follow-up may be needed.""}"
August,229749,1.00000000000000000000,"{""user"":""customer_inbound"",""sentiment_service"":""positive"",""segment"":""unknown"",""industry"":""education__e-learning"",""service_positive"":[""responsiveness"",""helpfulness"",""empathy"",""professionalism""],""service_negative"":[],""interaction"":[""reactive_support"",""clear_resolution"",""empathy_displayed""],""tone"":[""empathetic""],""conversation_dynamics"":[""follow_up"",""sentiment_shift_positive""],""reasoning"":""User submitted a reference and repeatedly asked to stop automated emails; agent apologized, muted notifications, and confirmed receipt of the reference."",""conversation_summary"":""Nicholas submitted a regulatory reference via email and later asked support to stop the automatic notifications. Support apologized for the repeated emails, muted the notifications on Nicholas's account, confirmed they received the reference, and offered further help. Issue resolved.""}"
August,229751,1.00000000000000000000,"{""user"":""customer_inbound"",""sentiment_service"":""positive"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[""helpfulness"",""clarity"",""empathy"",""responsiveness"",""professionalism""],""service_negative"":[],""interaction"":[""reactive_support"",""clear_resolution"",""empathy_displayed"",""apology_given""],""tone"":[""empathetic""],""conversation_dynamics"":[""sentiment_shift_positive""],""reasoning"":""User resubmitted proof of address; agent apologized for the delay and confirmed the address check completed and was clear."",""conversation_summary"":""User (Alison) resubmitted a proof-of-address after an earlier verification issue. Agent Polly apologized for the delayed reply, confirmed the address check is complete and clear, and offered further assistance. The issue is resolved.""}"
August,229753,1.00000000000000000000,
August,229756,1.00000000000000000000,
August,229758,1.00000000000000000000,
August,229761,1.00000000000000000000,
August,229768,1.00000000000000000000,
August,229772,1.00000000000000000000,
August,229774,1.00000000000000000000,
August,229775,1.00000000000000000000,
August,229784,1.00000000000000000000,
August,229787,1.00000000000000000000,
August,229791,1.00000000000000000000,
August,229792,1.00000000000000000000,
August,229793,1.00000000000000000000,
August,229794,1.00000000000000000000,
August,229804,1.00000000000000000000,
August,229806,1.00000000000000000000,
August,229808,1.00000000000000000000,
August,229809,1.00000000000000000000,
August,229814,1.00000000000000000000,
August,229823,1.00000000000000000000,
August,229854,1.00000000000000000000,
August,229855,1.00000000000000000000,
August,229857,1.00000000000000000000,
August,229867,1.00000000000000000000,
August,229870,1.00000000000000000000,
August,229873,1.00000000000000000000,
August,229875,1.00000000000000000000,
August,229876,1.00000000000000000000,
August,229882,1.00000000000000000000,
August,229884,1.00000000000000000000,
August,229890,1.00000000000000000000,
August,229912,1.00000000000000000000,
August,229918,1.00000000000000000000,
August,229928,1.00000000000000000000,
August,229938,1.00000000000000000000,
August,229940,1.00000000000000000000,
August,229969,1.00000000000000000000,
August,230093,1.00000000000000000000,
August,230102,1.00000000000000000000,
August,230105,1.00000000000000000000,
August,230131,1.00000000000000000000,
August,230140,1.00000000000000000000,
August,230183,1.00000000000000000000,
August,230184,1.00000000000000000000,
August,230189,1.00000000000000000000,
August,230198,1.00000000000000000000,
August,230204,1.00000000000000000000,
August,230206,1.00000000000000000000,
August,230207,1.00000000000000000000,
August,230213,1.00000000000000000000,
August,230240,1.00000000000000000000,
August,230248,1.00000000000000000000,
August,230259,1.00000000000000000000,
August,230262,1.00000000000000000000,
August,230264,1.00000000000000000000,
August,230266,1.00000000000000000000,
August,230275,1.00000000000000000000,
August,230279,1.00000000000000000000,
August,230280,1.00000000000000000000,
August,230332,1.00000000000000000000,
August,230342,1.00000000000000000000,
August,230344,1.00000000000000000000,
August,230345,1.00000000000000000000,
August,230350,1.00000000000000000000,
August,230351,1.00000000000000000000,
August,230355,1.00000000000000000000,
August,230358,1.00000000000000000000,
August,230359,1.00000000000000000000,
August,230363,1.00000000000000000000,
August,230373,1.00000000000000000000,
August,230422,1.00000000000000000000,
August,230453,1.00000000000000000000,
August,230490,1.00000000000000000000,
August,230529,1.00000000000000000000,
August,230531,1.00000000000000000000,
August,230597,1.00000000000000000000,
August,230619,1.00000000000000000000,
August,230631,1.00000000000000000000,
August,230645,1.00000000000000000000,
August,230648,1.00000000000000000000,
August,230656,1.00000000000000000000,
August,230659,1.00000000000000000000,
August,230681,1.00000000000000000000,
August,230720,1.00000000000000000000,
August,230736,1.00000000000000000000,
August,230740,1.00000000000000000000,
August,230742,1.00000000000000000000,
August,230744,1.00000000000000000000,
August,230746,1.00000000000000000000,
August,230747,1.00000000000000000000,
August,230759,1.00000000000000000000,
August,230817,1.00000000000000000000,
August,230826,1.00000000000000000000,
August,230832,1.00000000000000000000,
August,230834,1.00000000000000000000,
August,230844,1.00000000000000000000,
August,230847,1.00000000000000000000,
August,230854,1.00000000000000000000,
August,230864,1.00000000000000000000,
August,230872,1.00000000000000000000,
August,230876,1.00000000000000000000,
August,230906,1.00000000000000000000,
August,230940,1.00000000000000000000,
August,230942,1.00000000000000000000,
August,230946,1.00000000000000000000,
August,230979,1.00000000000000000000,
August,230983,1.00000000000000000000,
August,231001,1.00000000000000000000,
August,231024,1.00000000000000000000,
August,231037,1.00000000000000000000,
August,231038,1.00000000000000000000,
August,231041,1.00000000000000000000,
August,231049,1.00000000000000000000,
August,231059,1.00000000000000000000,
August,231063,1.00000000000000000000,
August,231066,1.00000000000000000000,
August,231077,1.00000000000000000000,
August,231090,1.00000000000000000000,
August,231091,1.00000000000000000000,
August,231099,1.00000000000000000000,
August,231102,1.00000000000000000000,
August,231105,1.00000000000000000000,
August,231106,1.00000000000000000000,
August,231108,1.00000000000000000000,
August,231111,1.00000000000000000000,
August,231119,1.00000000000000000000,
August,231122,1.00000000000000000000,
August,231126,1.00000000000000000000,
August,231128,1.00000000000000000000,
August,231142,1.00000000000000000000,
August,231147,1.00000000000000000000,
August,231159,1.00000000000000000000,
August,231161,1.00000000000000000000,
August,231162,1.00000000000000000000,
August,231165,1.00000000000000000000,
August,231169,1.00000000000000000000,
August,231170,1.00000000000000000000,
August,231171,1.00000000000000000000,
August,231173,1.00000000000000000000,
August,231176,1.00000000000000000000,
August,231177,1.00000000000000000000,
August,231178,1.00000000000000000000,
August,231180,1.00000000000000000000,
August,231181,1.00000000000000000000,
August,231182,1.00000000000000000000,
August,231187,1.00000000000000000000,
August,231189,1.00000000000000000000,
August,231190,1.00000000000000000000,
August,231196,1.00000000000000000000,
August,231200,1.00000000000000000000,
August,231205,1.00000000000000000000,
August,231215,1.00000000000000000000,
August,231216,1.00000000000000000000,
August,231220,1.00000000000000000000,
August,231224,1.00000000000000000000,
August,231227,1.00000000000000000000,
August,231232,1.00000000000000000000,
August,231246,1.00000000000000000000,
August,231247,1.00000000000000000000,
August,231249,1.00000000000000000000,
August,231252,1.00000000000000000000,
August,231253,1.00000000000000000000,
August,231257,1.00000000000000000000,
August,231260,1.00000000000000000000,
August,231261,1.00000000000000000000,
August,231270,1.00000000000000000000,
August,231274,1.00000000000000000000,
August,231278,1.00000000000000000000,
August,231279,1.00000000000000000000,
August,231280,1.00000000000000000000,
August,231291,1.00000000000000000000,
August,231295,1.00000000000000000000,
August,231297,1.00000000000000000000,
August,231303,1.00000000000000000000,
August,231304,1.00000000000000000000,
August,231306,1.00000000000000000000,
August,231307,1.00000000000000000000,
August,231309,1.00000000000000000000,
August,231311,1.00000000000000000000,
August,231312,1.00000000000000000000,
August,231314,1.00000000000000000000,
August,231316,1.00000000000000000000,
August,231317,1.00000000000000000000,
August,231318,1.00000000000000000000,
August,231322,1.00000000000000000000,
August,231323,1.00000000000000000000,
August,231325,1.00000000000000000000,
August,231329,1.00000000000000000000,
August,231330,1.00000000000000000000,
August,231331,1.00000000000000000000,
August,231335,1.00000000000000000000,
August,231338,1.00000000000000000000,
August,231340,1.00000000000000000000,
August,231343,1.00000000000000000000,
August,231344,1.00000000000000000000,
August,231346,1.00000000000000000000,
August,231348,1.00000000000000000000,
August,231352,1.00000000000000000000,
August,231356,1.00000000000000000000,
August,231357,1.00000000000000000000,
August,231358,1.00000000000000000000,
August,231359,1.00000000000000000000,
August,231366,1.00000000000000000000,
August,231368,1.00000000000000000000,
August,231370,1.00000000000000000000,
August,231372,1.00000000000000000000,
August,231374,1.00000000000000000000,
August,231375,1.00000000000000000000,
August,231376,1.00000000000000000000,
August,231377,1.00000000000000000000,
August,231379,1.00000000000000000000,
August,231380,1.00000000000000000000,
August,231382,1.00000000000000000000,
August,231384,1.00000000000000000000,
August,231386,1.00000000000000000000,
August,231391,1.00000000000000000000,
August,231394,1.00000000000000000000,
August,231397,1.00000000000000000000,
August,231412,1.00000000000000000000,
August,231414,1.00000000000000000000,
August,231418,1.00000000000000000000,
August,231419,1.00000000000000000000,
August,231420,1.00000000000000000000,
August,231432,1.00000000000000000000,
August,231434,1.00000000000000000000,
August,231436,1.00000000000000000000,
August,231437,1.00000000000000000000,
August,231440,1.00000000000000000000,
August,231445,1.00000000000000000000,
August,231446,1.00000000000000000000,
August,231447,1.00000000000000000000,
August,231451,1.00000000000000000000,
August,231452,1.00000000000000000000,
August,231453,1.00000000000000000000,
August,231455,1.00000000000000000000,
August,231456,1.00000000000000000000,
August,231459,1.00000000000000000000,
August,231461,1.00000000000000000000,
August,231463,1.00000000000000000000,
August,231464,1.00000000000000000000,
August,231466,1.00000000000000000000,
August,231469,1.00000000000000000000,
August,231470,1.00000000000000000000,
August,231477,1.00000000000000000000,
August,231480,1.00000000000000000000,
August,231482,1.00000000000000000000,
August,231486,1.00000000000000000000,
August,231490,1.00000000000000000000,
August,231494,1.00000000000000000000,
August,231504,1.00000000000000000000,
August,231506,1.00000000000000000000,
August,231509,1.00000000000000000000,
August,231511,1.00000000000000000000,
August,231518,1.00000000000000000000,
August,231519,1.00000000000000000000,
August,231520,1.00000000000000000000,
August,231523,1.00000000000000000000,
August,231530,1.00000000000000000000,
August,231533,1.00000000000000000000,
August,231537,1.00000000000000000000,
August,231538,1.00000000000000000000,
August,231540,1.00000000000000000000,
August,231544,1.00000000000000000000,
August,231547,1.00000000000000000000,
August,231554,1.00000000000000000000,
August,231555,1.00000000000000000000,
August,231557,1.00000000000000000000,
August,231560,1.00000000000000000000,
August,231561,1.00000000000000000000,
August,231564,1.00000000000000000000,
August,231567,1.00000000000000000000,
August,231568,1.00000000000000000000,
August,231570,1.00000000000000000000,
August,231577,1.00000000000000000000,
August,231584,1.00000000000000000000,
August,231591,1.00000000000000000000,
August,231593,1.00000000000000000000,
August,231594,1.00000000000000000000,
August,231595,1.00000000000000000000,
August,231601,1.00000000000000000000,
August,231605,1.00000000000000000000,
August,231610,1.00000000000000000000,
August,231615,1.00000000000000000000,
August,231623,1.00000000000000000000,
August,231625,1.00000000000000000000,
August,231626,1.00000000000000000000,
August,231630,1.00000000000000000000,
August,231631,1.00000000000000000000,
August,231637,1.00000000000000000000,
August,231638,1.00000000000000000000,
August,231639,1.00000000000000000000,
August,231644,1.00000000000000000000,
August,231649,1.00000000000000000000,
August,231650,1.00000000000000000000,
August,231652,1.00000000000000000000,
August,231653,1.00000000000000000000,
August,231673,1.00000000000000000000,
August,231677,1.00000000000000000000,
August,231680,1.00000000000000000000,
August,231684,1.00000000000000000000,
August,231689,1.00000000000000000000,
August,231691,1.00000000000000000000,
August,231702,1.00000000000000000000,
August,231705,1.00000000000000000000,
August,231706,1.00000000000000000000,
August,231708,1.00000000000000000000,
August,231714,1.00000000000000000000,
August,231717,1.00000000000000000000,
August,231721,1.00000000000000000000,
August,231722,1.00000000000000000000,
August,231724,1.00000000000000000000,
August,231725,1.00000000000000000000,
August,231728,1.00000000000000000000,
August,231729,1.00000000000000000000,
August,231730,1.00000000000000000000,
August,231739,1.00000000000000000000,
August,231751,1.00000000000000000000,
August,231755,1.00000000000000000000,
August,231757,1.00000000000000000000,
August,231761,1.00000000000000000000,
August,231763,1.00000000000000000000,
August,231770,1.00000000000000000000,
August,231771,1.00000000000000000000,
August,231773,1.00000000000000000000,
August,231775,1.00000000000000000000,
August,231777,1.00000000000000000000,
August,231783,1.00000000000000000000,
August,231788,1.00000000000000000000,
August,231791,1.00000000000000000000,
August,231792,1.00000000000000000000,
August,231797,1.00000000000000000000,
August,231799,1.00000000000000000000,
August,231802,1.00000000000000000000,
August,231805,1.00000000000000000000,
August,231806,1.00000000000000000000,
August,231812,1.00000000000000000000,
August,231813,1.00000000000000000000,
August,231814,1.00000000000000000000,
August,231815,1.00000000000000000000,
August,231820,1.00000000000000000000,
August,231822,1.00000000000000000000,
August,231838,1.00000000000000000000,
August,231841,1.00000000000000000000,
August,231843,1.00000000000000000000,
August,231846,1.00000000000000000000,
August,231847,1.00000000000000000000,
August,231850,1.00000000000000000000,
August,231858,1.00000000000000000000,
August,231861,1.00000000000000000000,
August,231864,1.00000000000000000000,
August,231866,1.00000000000000000000,
August,231867,1.00000000000000000000,
August,231872,1.00000000000000000000,
August,231880,1.00000000000000000000,
August,231882,1.00000000000000000000,
August,231889,1.00000000000000000000,
August,231899,1.00000000000000000000,
August,231900,1.00000000000000000000,
August,231907,1.00000000000000000000,
August,231913,1.00000000000000000000,
August,231914,1.00000000000000000000,
August,231918,1.00000000000000000000,
August,231920,1.00000000000000000000,
August,231921,1.00000000000000000000,
August,231924,1.00000000000000000000,
August,231928,1.00000000000000000000,
August,231929,1.00000000000000000000,
August,231930,1.00000000000000000000,
August,231932,1.00000000000000000000,
August,231933,1.00000000000000000000,
August,231935,1.00000000000000000000,
August,231939,1.00000000000000000000,
August,231940,1.00000000000000000000,
August,231941,1.00000000000000000000,
August,231945,1.00000000000000000000,
August,231946,1.00000000000000000000,
August,231957,1.00000000000000000000,
August,231958,1.00000000000000000000,
August,231959,1.00000000000000000000,
August,231965,1.00000000000000000000,
August,231966,1.00000000000000000000,
August,231968,1.00000000000000000000,
August,231973,1.00000000000000000000,
August,231975,1.00000000000000000000,
August,231976,1.00000000000000000000,
August,231977,1.00000000000000000000,
August,231978,1.00000000000000000000,
August,231994,1.00000000000000000000,
August,231995,1.00000000000000000000,
August,231997,1.00000000000000000000,
August,232000,1.00000000000000000000,
August,232002,1.00000000000000000000,
August,232003,1.00000000000000000000,
August,232004,1.00000000000000000000,
August,232012,1.00000000000000000000,
August,232014,1.00000000000000000000,
August,232016,1.00000000000000000000,
August,232017,1.00000000000000000000,
August,232018,1.00000000000000000000,
August,232019,1.00000000000000000000,
August,232022,1.00000000000000000000,
August,232024,1.00000000000000000000,
August,232027,1.00000000000000000000,
August,232037,1.00000000000000000000,
August,232038,1.00000000000000000000,
August,232050,1.00000000000000000000,
August,232055,1.00000000000000000000,
August,232057,1.00000000000000000000,
August,232061,1.00000000000000000000,
August,232065,1.00000000000000000000,
August,232066,1.00000000000000000000,
August,232071,1.00000000000000000000,
August,232073,1.00000000000000000000,
August,232075,1.00000000000000000000,
August,232076,1.00000000000000000000,
August,232081,1.00000000000000000000,
August,232083,1.00000000000000000000,
August,232087,1.00000000000000000000,
August,232091,1.00000000000000000000,
August,232096,1.00000000000000000000,
August,232097,1.00000000000000000000,
August,232103,1.00000000000000000000,
August,232104,1.00000000000000000000,
August,232110,1.00000000000000000000,
August,232112,1.00000000000000000000,
August,232113,1.00000000000000000000,
August,232115,1.00000000000000000000,
August,232117,1.00000000000000000000,
August,232118,1.00000000000000000000,
August,232119,1.00000000000000000000,
August,232121,1.00000000000000000000,
August,232122,1.00000000000000000000,
August,232125,1.00000000000000000000,
August,232130,1.00000000000000000000,
August,232131,1.00000000000000000000,
August,232136,1.00000000000000000000,
August,232137,1.00000000000000000000,
August,232138,1.00000000000000000000,
August,232139,1.00000000000000000000,
August,232141,1.00000000000000000000,
August,232143,1.00000000000000000000,
August,232145,1.00000000000000000000,
August,232147,1.00000000000000000000,
August,232152,1.00000000000000000000,
August,232154,1.00000000000000000000,
August,232156,1.00000000000000000000,
August,232158,1.00000000000000000000,
August,232159,1.00000000000000000000,
August,232160,1.00000000000000000000,
August,232162,1.00000000000000000000,
August,232164,1.00000000000000000000,
August,232166,1.00000000000000000000,
August,232167,1.00000000000000000000,
August,232171,1.00000000000000000000,
August,232172,1.00000000000000000000,
August,232175,1.00000000000000000000,
August,232178,1.00000000000000000000,
August,232180,1.00000000000000000000,
August,232183,1.00000000000000000000,
August,232184,1.00000000000000000000,
August,232188,1.00000000000000000000,
August,232189,1.00000000000000000000,
August,232190,1.00000000000000000000,
August,232195,1.00000000000000000000,
August,232196,1.00000000000000000000,
August,232199,1.00000000000000000000,
August,232200,1.00000000000000000000,
August,232201,1.00000000000000000000,
August,232205,1.00000000000000000000,
August,232206,1.00000000000000000000,
August,232207,1.00000000000000000000,
August,232209,1.00000000000000000000,
August,232211,1.00000000000000000000,
August,232213,1.00000000000000000000,
August,232216,1.00000000000000000000,
August,232221,1.00000000000000000000,
August,232222,1.00000000000000000000,
August,232231,1.00000000000000000000,
August,232235,1.00000000000000000000,
August,232238,1.00000000000000000000,
August,232248,1.00000000000000000000,
August,232255,1.00000000000000000000,
August,232258,1.00000000000000000000,
August,232259,1.00000000000000000000,
August,232260,1.00000000000000000000,
August,232262,1.00000000000000000000,
August,232265,1.00000000000000000000,
August,232267,1.00000000000000000000,
August,232271,1.00000000000000000000,
August,232272,1.00000000000000000000,
August,232273,1.00000000000000000000,
August,232283,1.00000000000000000000,
August,232289,1.00000000000000000000,
August,232293,1.00000000000000000000,
August,232296,1.00000000000000000000,
August,232307,1.00000000000000000000,
August,232312,1.00000000000000000000,
August,232315,1.00000000000000000000,
August,232322,1.00000000000000000000,
August,232331,1.00000000000000000000,
August,232336,1.00000000000000000000,
August,232338,1.00000000000000000000,
August,232346,1.00000000000000000000,
August,232352,1.00000000000000000000,
August,232354,1.00000000000000000000,
August,232359,1.00000000000000000000,
August,232360,1.00000000000000000000,
August,232362,1.00000000000000000000,
August,232365,1.00000000000000000000,
August,232375,1.00000000000000000000,
August,232382,1.00000000000000000000,
August,232388,1.00000000000000000000,
August,232404,1.00000000000000000000,
August,232410,1.00000000000000000000,
August,232411,1.00000000000000000000,
August,232415,1.00000000000000000000,
August,232422,1.00000000000000000000,
August,232455,1.00000000000000000000,
August,232473,1.00000000000000000000,
August,232495,1.00000000000000000000,
August,232522,1.00000000000000000000,
August,232549,1.00000000000000000000,
August,232575,1.00000000000000000000,
August,232584,1.00000000000000000000,
August,232585,1.00000000000000000000,
August,232590,1.00000000000000000000,
August,232591,1.00000000000000000000,
August,232599,1.00000000000000000000,
August,232600,1.00000000000000000000,
August,232602,1.00000000000000000000,
August,232604,1.00000000000000000000,
August,232606,1.00000000000000000000,
August,232607,1.00000000000000000000,
August,232609,1.00000000000000000000,
August,232615,1.00000000000000000000,
August,232620,1.00000000000000000000,
August,232623,1.00000000000000000000,
August,232629,1.00000000000000000000,
August,232632,1.00000000000000000000,
August,232634,1.00000000000000000000,
August,232635,1.00000000000000000000,
August,232639,1.00000000000000000000,
August,232640,1.00000000000000000000,
August,232642,1.00000000000000000000,
August,232644,1.00000000000000000000,
August,232645,1.00000000000000000000,
August,232646,1.00000000000000000000,
August,232649,1.00000000000000000000,
August,232650,1.00000000000000000000,
August,232651,1.00000000000000000000,
August,232655,1.00000000000000000000,
August,232657,1.00000000000000000000,
August,232658,1.00000000000000000000,
August,232664,1.00000000000000000000,
August,232665,1.00000000000000000000,
August,232671,1.00000000000000000000,
August,232676,1.00000000000000000000,
August,232677,1.00000000000000000000,
August,232678,1.00000000000000000000,
August,232680,1.00000000000000000000,
August,232684,1.00000000000000000000,
August,232687,1.00000000000000000000,
August,232688,1.00000000000000000000,
August,232689,1.00000000000000000000,
August,232690,1.00000000000000000000,
August,232699,1.00000000000000000000,
August,232706,1.00000000000000000000,
August,232708,1.00000000000000000000,
August,232710,1.00000000000000000000,
August,232711,1.00000000000000000000,
August,232712,1.00000000000000000000,
August,232725,1.00000000000000000000,
August,232738,1.00000000000000000000,
August,232740,1.00000000000000000000,
August,232742,1.00000000000000000000,
August,232743,1.00000000000000000000,
August,232744,1.00000000000000000000,
August,232745,1.00000000000000000000,
August,232747,1.00000000000000000000,
August,232748,1.00000000000000000000,
August,232751,1.00000000000000000000,
August,232752,1.00000000000000000000,
August,232755,1.00000000000000000000,
August,232758,1.00000000000000000000,
August,232759,1.00000000000000000000,
August,232761,1.00000000000000000000,
August,232764,1.00000000000000000000,
August,232765,1.00000000000000000000,
August,232766,1.00000000000000000000,
August,232773,1.00000000000000000000,
August,232776,1.00000000000000000000,
August,232781,1.00000000000000000000,
August,232782,1.00000000000000000000,
August,232783,1.00000000000000000000,
August,232784,1.00000000000000000000,
August,232787,1.00000000000000000000,
August,232788,1.00000000000000000000,
August,232789,1.00000000000000000000,
August,232790,1.00000000000000000000,
August,232793,1.00000000000000000000,
August,232794,1.00000000000000000000,
August,232795,1.00000000000000000000,
August,232797,1.00000000000000000000,
August,232798,1.00000000000000000000,
August,232805,1.00000000000000000000,
August,232820,1.00000000000000000000,
August,232825,1.00000000000000000000,
August,232830,1.00000000000000000000,
August,232835,1.00000000000000000000,
August,232849,1.00000000000000000000,
August,232853,1.00000000000000000000,
August,232856,1.00000000000000000000,
August,232857,1.00000000000000000000,
August,232861,1.00000000000000000000,
August,232873,1.00000000000000000000,
August,232874,1.00000000000000000000,
August,232876,1.00000000000000000000,
August,232878,1.00000000000000000000,
August,232881,1.00000000000000000000,
August,232882,1.00000000000000000000,
August,232883,1.00000000000000000000,
August,232884,1.00000000000000000000,
August,232885,1.00000000000000000000,
August,232886,1.00000000000000000000,
August,232888,1.00000000000000000000,
August,232890,1.00000000000000000000,
August,232893,1.00000000000000000000,
August,232894,1.00000000000000000000,
August,232903,1.00000000000000000000,
August,232904,1.00000000000000000000,
August,232907,1.00000000000000000000,
August,232908,1.00000000000000000000,
August,232909,1.00000000000000000000,
August,232911,1.00000000000000000000,
August,232913,1.00000000000000000000,
August,232922,1.00000000000000000000,
August,232925,1.00000000000000000000,
August,232926,1.00000000000000000000,
August,232930,1.00000000000000000000,
August,232931,1.00000000000000000000,
August,232932,1.00000000000000000000,
August,232933,1.00000000000000000000,
August,232936,1.00000000000000000000,
August,232939,1.00000000000000000000,
August,232940,1.00000000000000000000,
August,232941,1.00000000000000000000,
August,232942,1.00000000000000000000,
August,232943,1.00000000000000000000,
August,232944,1.00000000000000000000,
August,232945,1.00000000000000000000,
August,232952,1.00000000000000000000,
August,232953,1.00000000000000000000,
August,232958,1.00000000000000000000,
August,232959,1.00000000000000000000,
August,232961,1.00000000000000000000,
August,232962,1.00000000000000000000,
August,232964,1.00000000000000000000,
August,232966,1.00000000000000000000,
August,232967,1.00000000000000000000,
August,232968,1.00000000000000000000,
August,232969,1.00000000000000000000,
August,232975,1.00000000000000000000,
August,232976,1.00000000000000000000,
August,232979,1.00000000000000000000,
August,232981,1.00000000000000000000,
August,232982,1.00000000000000000000,
August,232983,1.00000000000000000000,
August,232984,1.00000000000000000000,
August,232985,1.00000000000000000000,
August,232997,1.00000000000000000000,
August,232999,1.00000000000000000000,
August,233001,1.00000000000000000000,
August,233002,1.00000000000000000000,
August,233003,1.00000000000000000000,
August,233006,1.00000000000000000000,
August,233007,1.00000000000000000000,
August,233008,1.00000000000000000000,
August,233009,1.00000000000000000000,
August,233010,1.00000000000000000000,
August,233011,1.00000000000000000000,
August,233012,1.00000000000000000000,
August,233014,1.00000000000000000000,
August,233019,1.00000000000000000000,
August,233021,1.00000000000000000000,
August,233023,1.00000000000000000000,
August,233025,1.00000000000000000000,
August,233028,1.00000000000000000000,
August,233031,1.00000000000000000000,
August,233032,1.00000000000000000000,
August,233034,1.00000000000000000000,
August,233037,1.00000000000000000000,
August,233040,1.00000000000000000000,
August,233041,1.00000000000000000000,
August,233043,1.00000000000000000000,
August,233045,1.00000000000000000000,
August,233046,1.00000000000000000000,
August,233047,1.00000000000000000000,
August,233048,1.00000000000000000000,
August,233051,1.00000000000000000000,
August,233055,1.00000000000000000000,
August,233061,1.00000000000000000000,
August,233063,1.00000000000000000000,
August,233064,1.00000000000000000000,
August,233066,1.00000000000000000000,
August,233067,1.00000000000000000000,
August,233068,1.00000000000000000000,
August,233069,1.00000000000000000000,
August,233073,1.00000000000000000000,
August,233077,1.00000000000000000000,
August,233078,1.00000000000000000000,
August,233090,1.00000000000000000000,
August,233093,1.00000000000000000000,
August,233094,1.00000000000000000000,
August,233095,1.00000000000000000000,
August,233096,1.00000000000000000000,
August,233097,1.00000000000000000000,
August,233099,1.00000000000000000000,
August,233100,1.00000000000000000000,
August,233101,1.00000000000000000000,
August,233104,1.00000000000000000000,
August,233105,1.00000000000000000000,
August,233107,1.00000000000000000000,
August,233109,1.00000000000000000000,
August,233117,1.00000000000000000000,
August,233118,1.00000000000000000000,
August,233119,1.00000000000000000000,
August,233121,1.00000000000000000000,
August,233130,1.00000000000000000000,
August,233132,1.00000000000000000000,
August,233133,1.00000000000000000000,
August,233138,1.00000000000000000000,
August,233141,1.00000000000000000000,
August,233142,1.00000000000000000000,
August,233149,1.00000000000000000000,
August,233151,1.00000000000000000000,
August,233153,1.00000000000000000000,
August,233157,1.00000000000000000000,
August,233158,1.00000000000000000000,
August,233162,1.00000000000000000000,
August,233163,1.00000000000000000000,
August,233168,1.00000000000000000000,
August,233173,1.00000000000000000000,
August,233174,1.00000000000000000000,
August,233177,1.00000000000000000000,
August,233179,1.00000000000000000000,
August,233180,1.00000000000000000000,
August,233183,1.00000000000000000000,
August,233192,1.00000000000000000000,
August,233197,1.00000000000000000000,
August,233199,1.00000000000000000000,
August,233201,1.00000000000000000000,
August,233207,1.00000000000000000000,
August,233208,1.00000000000000000000,
August,233214,1.00000000000000000000,
August,233221,1.00000000000000000000,
August,233222,1.00000000000000000000,
August,233226,1.00000000000000000000,
August,233228,1.00000000000000000000,
August,233229,1.00000000000000000000,
August,233232,1.00000000000000000000,
August,233235,1.00000000000000000000,
August,233241,1.00000000000000000000,
August,233242,1.00000000000000000000,
August,233244,1.00000000000000000000,
August,233249,1.00000000000000000000,
August,233256,1.00000000000000000000,
August,233258,1.00000000000000000000,
August,233259,1.00000000000000000000,
August,233260,1.00000000000000000000,
August,233261,1.00000000000000000000,
August,233266,1.00000000000000000000,
August,233268,1.00000000000000000000,
August,233269,1.00000000000000000000,
